"","strategy_id","primary_id","field","value","sector","subsector","model_variable","category_value","category_name","gas","gas_name","model_variable_information","design_id","future_id","strategy","strategy_code","baseline_strategy_id","description"
"891",5001,120120,"yf_agrc_rice_tonne_ha",1.25392403177055,"AFOLU","Agriculture","Crop Yield Factor","rice","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"892",5001,120120,"yf_agrc_sugar_cane_tonne_ha",1.25392403177062,"AFOLU","Agriculture","Crop Yield Factor","sugar_cane","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"893",5001,120120,"yf_agrc_tubers_tonne_ha",1.25392403177074,"AFOLU","Agriculture","Crop Yield Factor","tubers","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"894",5001,120120,"yf_agrc_vegetables_and_vines_tonne_ha",1.2539240317705,"AFOLU","Agriculture","Crop Yield Factor","vegetables_and_vines","cat_agriculture","","","Yield (metric tons) per hectare of crops planted",0,0,"PFLO: Better baseline","PFLO:BETTER_BASE",0,"Business as usual, but done better. Does not include any paradigm shifts or major scioeconomic transformations."
"895",5004,123123,"demscalar_ippu_cement",0,"IPPU","IPPU","Industrial Production Scalar","cement","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"896",5004,123123,"demscalar_ippu_chemicals",0,"IPPU","IPPU","Industrial Production Scalar","chemicals","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"897",5004,123123,"demscalar_ippu_construction_and_demolition",0,"IPPU","IPPU","Industrial Production Scalar","construction_and_demolition","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"898",5004,123123,"demscalar_ippu_electronics",0,"IPPU","IPPU","Industrial Production Scalar","electronics","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"899",5004,123123,"demscalar_ippu_glass",0,"IPPU","IPPU","Industrial Production Scalar","glass","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"900",5004,123123,"demscalar_ippu_lime_and_carbonite",0,"IPPU","IPPU","Industrial Production Scalar","lime_and_carbonite","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"901",5004,123123,"demscalar_ippu_metals",0,"IPPU","IPPU","Industrial Production Scalar","metals","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"902",5004,123123,"demscalar_ippu_mining",0,"IPPU","IPPU","Industrial Production Scalar","mining","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"903",5004,123123,"demscalar_ippu_other_industries",0,"IPPU","IPPU","Industrial Production Scalar","other_industries","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"904",5004,123123,"demscalar_ippu_other_product_manufacturing",0,"IPPU","IPPU","Industrial Production Scalar","other_product_manufacturing","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"905",5004,123123,"demscalar_ippu_paper",0,"IPPU","IPPU","Industrial Production Scalar","paper","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"906",5004,123123,"demscalar_ippu_plastic",0,"IPPU","IPPU","Industrial Production Scalar","plastic","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"907",5004,123123,"demscalar_ippu_product_use_lubricants",0,"IPPU","IPPU","Industrial Production Scalar","product_use_lubricants","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"908",5004,123123,"demscalar_ippu_product_use_ods_other",0,"IPPU","IPPU","Industrial Production Scalar","product_use_ods_other","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"909",5004,123123,"demscalar_ippu_product_use_ods_refrigeration",0,"IPPU","IPPU","Industrial Production Scalar","product_use_ods_refrigeration","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"910",5004,123123,"demscalar_ippu_product_use_other",0,"IPPU","IPPU","Industrial Production Scalar","product_use_other","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"911",5004,123123,"demscalar_ippu_product_use_paraffin_wax",0,"IPPU","IPPU","Industrial Production Scalar","product_use_paraffin_wax","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"912",5004,123123,"demscalar_ippu_rubber_and_leather",0,"IPPU","IPPU","Industrial Production Scalar","rubber_and_leather","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"913",5004,123123,"demscalar_ippu_textiles",0,"IPPU","IPPU","Industrial Production Scalar","textiles","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"914",5004,123123,"demscalar_ippu_wood",0,"IPPU","IPPU","Industrial Production Scalar","wood","cat_industry","",""," | Exogenous scalar that can be used to represent exogenous shocks todemand (assuming production and demand are in equilibrium).
 | 
 | **NOTE:** Excludes categories that are derviced from model integration, including agricultural and livestock production (AFOLU) and recycling (Circular Economy)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"915",5004,123123,"demscalar_soil_fertilizer_n_per_area",0,"AFOLU","Soil Management","Fertilizer N Demand Scalar","('', '')","cat_soil_management","","","Use to reduce or increase per-unit demand for fertilizer N",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"916",5004,123123,"demscalar_soil_liming_per_area",0,"AFOLU","Soil Management","Liming Demand Scalar","('', '')","cat_soil_management","","","",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"917",5004,123123,"ef_agrc_anaerobicdom_rice_kg_ch4_ha",0,"AFOLU","Agriculture",":math:\text{CH}_4 Crop Anaerobic Decomposition Emission Factor","('rice', 'rice')","cat_agriculture","ch4","Methane","Annual average :math:`\text{CH}_4` (methane) emitted per ha of crop grown. **Rice** is the only crop that should be non-zero. This will be 0 for most crops (or negligible).",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"918",5004,123123,"ef_ippu_tonne_c4f6_per_tonne_production_electronics",0,"IPPU","IPPU","PFC-1114 Production Process Emission Factor","('electronics', 'electronics')","cat_industry","c4f6","Hexafluorobutadiene (PFC-1114)"," | Unitless emission factor for Hexafluorobutadiene (PFC-1114, or :math:`\text{C}_4\text{F}_6`) per (tonne/tonne of production)
 | 
 | See `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_ for emissions by gas of HFCs and PFCs.",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"919",5004,123123,"ef_ippu_tonne_c5f8_per_tonne_production_electronics",0,"IPPU","IPPU","PFC-C-1418 Production Process Emission Factor","('electronics', 'electronics')","cat_industry","c5f8","Octafluorocyclopentene (PFC-C-1418)"," | Unitless emission factor for Octafluorocyclopentene (PFC-1418, or :math:`\text{C}_5\text{F}_8`) per (tonne/tonne of production)
 | 
 | See `Minx et al. (2021) <https://doi.org/10.5194/essd-13-5213-2021>`_ for emissions by gas of HFCs and PFCs.",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"920",5004,123123,"ef_ippu_tonne_n2o_per_mmm_gdp_other_product_manufacturing",0,"IPPU","IPPU",":math:\text{N}_2\text{O} GDP Production Process Emission Factor","('other_product_manufacturing', 'other_product_manufacturing')","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per billion $USD GDP.",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"921",5004,123123,"ef_ippu_tonne_n2o_per_tonne_production_chemicals",0,"IPPU","IPPU",":math:\text{N}_2\text{O} Production Process Emission Factor","chemicals","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per tonne of production",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"922",5004,123123,"ef_ippu_tonne_n2o_per_tonne_production_electronics",0,"IPPU","IPPU",":math:\text{N}_2\text{O} Production Process Emission Factor","electronics","cat_industry","n2o","Nitrus Oxide","Unitless emission factor (tonne/tonne) representing how tonnes of :math:`\text{N}_2\text{O}` emitted per tonne of production",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"923",5004,123123,"ef_lvst_entferm_buffalo_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","buffalo","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"924",5004,123123,"ef_lvst_entferm_cattle_dairy_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","cattle_dairy","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"925",5004,123123,"ef_lvst_entferm_cattle_nondairy_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","cattle_nondairy","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"926",5004,123123,"ef_lvst_entferm_goats_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","goats","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"927",5004,123123,"ef_lvst_entferm_sheep_kg_ch4_head",0,"AFOLU","Livestock",":math:\text{CH}_4 Enteric Fermentation Emission Factor","sheep","cat_livestock","ch4","Methane","This represents emissions from enteric fermentation, primarily occuring in multigastric ruminant livestock (including buffalo, camels, cattle, goats, and sheep)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"928",5004,123123,"efficfactor_enfu_industrial_energy_fuel_biomass",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_biomass","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"929",5004,123123,"efficfactor_enfu_industrial_energy_fuel_coal",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_coal","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"930",5004,123123,"efficfactor_enfu_industrial_energy_fuel_coke",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_coke","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"931",5004,123123,"efficfactor_enfu_industrial_energy_fuel_diesel",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_diesel","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"932",5004,123123,"efficfactor_enfu_industrial_energy_fuel_electricity",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_electricity","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"933",5004,123123,"efficfactor_enfu_industrial_energy_fuel_furnace_gas",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_furnace_gas","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"934",5004,123123,"efficfactor_enfu_industrial_energy_fuel_gasoline",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_gasoline","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"935",5004,123123,"efficfactor_enfu_industrial_energy_fuel_hydrocarbon_gas_liquids",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_hydrocarbon_gas_liquids","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"936",5004,123123,"efficfactor_enfu_industrial_energy_fuel_hydrogen",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_hydrogen","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"937",5004,123123,"efficfactor_enfu_industrial_energy_fuel_kerosene",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_kerosene","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"938",5004,123123,"efficfactor_enfu_industrial_energy_fuel_natural_gas",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_natural_gas","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"939",5004,123123,"efficfactor_enfu_industrial_energy_fuel_oil",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_oil","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"940",5004,123123,"efficfactor_enfu_industrial_energy_fuel_solar",0,"Energy","Energy Fuels","Average Industrial Energy Fuel Efficiency Factor","fuel_solar","cat_fuel","",""," | Average efficiency for industrial energy using fuel ``$CAT-FUEL$``. 
 | 
 | **Only Applied to Industrial Energy use**",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"941",5004,123123,"elasticity_agrc_sugar_cane_demand_to_income",-1,"AFOLU","Agriculture","Crop Demand Income Elasticity","sugar_cane","cat_agriculture","","","Elasticity of demand for crop in category ``$CAT-AGRICULTURE$`` to the changes in income, whose proxy is gdp/capita",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"942",5004,123123,"elecfuelefficiency_trns_aviation_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","aviation","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"943",5004,123123,"elecfuelefficiency_trns_powered_bikes_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","powered_bikes","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"944",5004,123123,"elecfuelefficiency_trns_public_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","public","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"945",5004,123123,"elecfuelefficiency_trns_rail_freight_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","rail_freight","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"946",5004,123123,"elecfuelefficiency_trns_rail_passenger_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","rail_passenger","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"947",5004,123123,"elecfuelefficiency_trns_road_heavy_freight_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","road_heavy_freight","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"948",5004,123123,"elecfuelefficiency_trns_road_heavy_regional_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","road_heavy_regional","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"949",5004,123123,"elecfuelefficiency_trns_road_light_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","road_light","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"950",5004,123123,"elecfuelefficiency_trns_water_borne_km_per_kwh",0,"Energy","Transportation","Electrical Vehicle Efficiency","water_borne","cat_transportation","","","Electricity consumption rate in kWh/km for electric vehicles",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"951",5004,123123,"exports_lvst_cattle_dairy",-0.452720204411281,"AFOLU","Livestock","Livestock Equivalent Exports","cattle_dairy","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"952",5004,123123,"exports_lvst_cattle_nondairy",5.03031174776803,"AFOLU","Livestock","Livestock Equivalent Exports","cattle_nondairy","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"953",5004,123123,"exports_lvst_chickens",11.8107684759292,"AFOLU","Livestock","Livestock Equivalent Exports","chickens","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"954",5004,123123,"exports_lvst_goats",0.62232668843927,"AFOLU","Livestock","Livestock Equivalent Exports","goats","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"955",5004,123123,"exports_lvst_pigs",-0.838093591066348,"AFOLU","Livestock","Livestock Equivalent Exports","pigs","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"956",5004,123123,"exports_lvst_sheep",-0.659881196417115,"AFOLU","Livestock","Livestock Equivalent Exports","sheep","cat_livestock","","","Exports of livestock equivalent products (head of livestock)",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
"957",5004,123123,"factor_waso_waste_per_capita_scalar_food",-0.3,"Circular Economy","Solid Waste","Waste Per Capita Scale Factor","food","cat_waste_solid","",""," | Use the scale factor to represent reduction measures in waste production within a category; for example, waste reduction campaigns might affect all categories, but a tax on plastic might only reduce the generation of plastic waste.
 |
 | **IMPORTANT NOTE**: For the sludge cateogry, this factor will only affect sludge that is specified exogenously. It will **not** affect sludge produced from aerobic and septic wastewater treatement in the Wastewater Treatment subsector. Any interventions to reduce sludge produced in wastewater treatment should be addressed in the wastewater treatment sector.",0,0,"PFLO: Change consumer behavior","PFLO:CHANGE_CONSUMPTION",0,"Sweeping changes to consumer behavrior and social norms"
